fnlwgt,max
173125,24
81136,30
141326,50
309630,40
32121,40
143857,35
73689,55
141807,60
167523,45
352612,40
695136,30
347834,40
227840,40
173316,40
253642,30
334744,50
168479,40
233490,50
202874,40
53197,50
137814,45
172129,40
158437,35
124692,40
157942,40
150309,90
147322,40
53727,50
166988,40
216647,30
169460,40
182308,40
95113,37
281504,40
50879,6
168165,30
167737,50
321666,40
197688,40
314913,53
98738,40
203653,40
329603,40
216149,70
147147,20
497280,20
202033,40
258498,60
193090,40
189850,40
411395,36
167793,60
261646,55
151459,38
309463,40
169186,60
208103,25
193298,45
74712,40
118197,65
91433,40
116165,14
252250,65
106092,45
116163,50
26911,66
470203,30
280714,40
126133,40
181132,40
104461,50
82783,40
244945,60
213887,45
82049,40
106437,60
172652,8
241174,99
179112,40
188398,30
365050,20
354923,40
361742,50
190457,40
158294,80
203126,40
281209,50
204425,20
172694,50
459189,50
353795,40
141868,40
92811,40
202498,40
226668,35
190105,55
244406,40
158319,24
119628,50
171889,24
214881,40
72931,20
35598,40
246250,40
248595,40
33945,55
147719,20
101260,40
34292,60
54318,50
31670,65
164229,40
113466,40
155397,55
463667,8
115784,45
444607,25
283872,20
177271,40
164386,48
315026,40
152909,45
94754,40
50018,40
204840,56
218649,40
149204,40
361494,40
30035,40
121238,40
88653,40
138370,50
122584,40
206565,45
69328,50
147280,60
248990,40
221955,40
184553,56
376973,42
83704,40
32185,70
380560,40
170276,10
107846,30
256953,44
217692,38
343403,40
226379,25
221661,40
102936,55
201861,45
162947,40
216129,60
154600,4
183162,40
210830,30
192399,60
217953,40
263444,45
215572,40
55568,50
227491,40
473133,60
251730,60
82646,55
318972,65
143995,20
180401,40
119176,40
197311,40
164231,35
32837,56
119957,35
183945,60
360814,45
167832,40
362654,50
126402,60
299197,40
153471,35
193451,45
38294,40
91811,40
113597,55
32509,40
169683,40
114032,60
136363,20
67586,35
170504,40
363425,40
198223,45
221550,30
186808,40
169549,40
183257,20
389850,50
189589,40
110355,45
264924,40
76127,35
111772,40
136277,32
103358,40
56920,60
352188,40
66622,25
386877,40
111243,50
24153,40
259840,60
110747,40
118308,50
193524,60
203067,50
76107,45
103474,45
45796,60
158506,16
365516,40
398220,40
175398,20
199191,50
236684,36
185336,40
91189,48
224421,44
190418,30
158343,40
376789,15
77581,40
225904,40
197077,40
199240,20
148291,32
241607,50
178033,60
185607,30
323269,40
153484,50
405526,40
41103,20
74680,60
348092,40
214378,40
268965,40
121912,42
172146,40
147097,5
358585,40
207988,35
209428,25
207022,40
242077,40
267763,40
291494,50
168470,40
100063,40
81280,65
119429,40
220537,40
128640,25
204247,50
154604,40
143653,50
219838,40
376277,35
176117,35
246392,40
19914,50
617021,40
182504,25
407913,40
799281,38
328606,63
289353,24
28473,40
133471,40
262570,40
177107,35
206343,40
327964,40
27012,50
409201,40
278122,40
129673,50
110981,40
164870,40
242987,40
402778,12
166386,40
188119,40
262819,40
174732,36
190174,40
180928,55
209894,40
425622,55
115882,20
173804,40
84790,55
123971,49
272856,50
343847,38
39603,40
353281,20
313702,40
122175,45
339767,20
133122,40
293398,40
114396,35
52900,42
236827,40
145214,40
189775,40
103809,40
257574,20
370119,60
126386,40
185357,50
197387,40
192290,20
159269,15
202521,40
327786,42
114870,40
212936,15
148673,10
236096,40
158162,50
298161,40
231413,40
247869,60
365020,40
240398,15
89648,50
129674,48
250647,40
113654,37
228860,50
52795,46
215468,7
172327,42
161334,40
38001,20
177366,20
272944,60
117357,70
238376,40
256723,35
256504,40
368476,24
340880,60
116812,40
145656,24
426562,35
122244,28
308608,50
190762,40
153238,32
113995,45
401508,40
116968,45
187352,40
185942,40
354148,48
25265,40
37202,45
315303,25
198091,72
45093,70
366180,55
176317,40
108947,40
283743,40
203003,40
142689,45
147015,50
205428,45
171301,40
304169,35
345073,48
173271,40
238386,40
136028,40
154422,40
107744,40
96827,40
248708,40
291951,40
125833,40
55139,40
133336,40
157272,50
140590,33
72208,40
186556,50
96055,45
246933,40
204254,45
172175,50
240562,40
149811,59
243842,40
118793,70
168981,55
119079,49
115717,40
318259,36
243871,45
103986,40
35603,40
657397,40
394669,40
281437,55
165441,40
202856,36
212660,10
171933,40
163494,30
213955,40
166416,99
129338,10
123429,60
130589,45
235733,45
209629,40
108470,17
235986,50
199450,40
236596,45
221026,20
101689,40
403037,40
237868,50
163894,40
120359,40
172664,70
53366,40
288983,40
215095,30
243776,40
114969,40
43285,20
118584,40
206129,40
140581,40
122353,45
180497,40
150171,40
322999,20
36209,22
153685,52
107460,37
196898,40
117444,65
217654,40
286342,38
275181,37
190739,32
123302,40
316820,84
136224,40
114495,60
113913,60
193215,50
302347,40
108023,40
129311,95
346480,50
97870,15
29235,40
111939,50
107411,70
33487,40
191800,35
302041,40
182437,50
175070,45
195770,26
115070,40
105582,50
75472,40
205152,55
335625,40
108185,40
108438,40
148623,35
179633,40
361838,6
134727,43
43652,40
106023,40
161819,40
250724,45
326048,44
269455,45
373952,40
219599,40
165767,40
691903,60
126708,60
115209,40
161400,40
279472,48
170165,55
206051,50
104052,42
91145,55
179668,70
31600,40
410913,40
95303,40
176753,48
192569,40
298885,40
397466,60
256956,40
339588,40
213214,40
75821,40
121781,37
98986,30
262511,20
28451,37
169926,40
261418,40
118710,40
354573,44
45891,42
122616,84
104196,84
101455,40
263552,50
257869,28
464502,40
268861,99
118847,24
295589,50
99478,40
116580,20
24395,30
335481,32
198259,30
406955,40
315287,40
164940,25
185057,40
119762,50
87605,40
67728,50
197530,40
186495,32
108390,20
69758,40
117526,45
158603,25
196971,72
359828,44
245305,42
229394,55
202053,32
167094,50
80511,44
188307,40
36376,60
86644,55
364099,20
164991,38
304906,45
199288,90
236994,60
97153,40
43408,40
158528,40
270502,20
117618,40
251063,40
510072,55
186061,40
205949,40
241001,44
103277,50
30800,40
308064,40
138270,40
114801,40
161460,30
71195,60
321274,50
223206,40
207172,40
295791,38
185267,40
252292,40
250038,45
85018,40
171355,40
51543,48
229148,60
526164,40
225541,40
86681,40
247355,16
157262,45
299090,30
192017,40
340567,55
182750,45
219318,35
228075,35
211299,45
276369,45
228452,30
162184,40
37402,25
135607,40
293324,40
112761,40
349230,60
68461,40
189462,46
20507,50
205504,20
191204,40
366066,40
55294,40
68089,40
173631,70
84409,40
274222,38
216093,40
422149,40
181916,40
293485,40
47176,15
175081,60
153535,36
188610,48
82388,40
108467,55
205343,40
337867,40
155919,40
202496,37
88432,50
144911,20
188166,40
386175,50
175387,40
151626,45
316120,40
199725,60
89652,24
107138,40
196420,45
297767,40
128876,40
165107,40
33895,45
29762,70
145178,38
214143,40
208067,40
165267,40
333270,35
153005,40
138153,10
319165,50
122489,60
371089,40
263150,20
377401,70
274398,20
20676,48
121488,40
58222,40
282721,12
217971,13
93034,40
210991,40
166934,40
419895,40
259284,50
147002,40
201273,40
306108,40
120408,20
86701,56
102318,40
202415,40
104235,99
106698,40
66614,40
257659,3
177211,50
268832,24
149388,40
171598,50
108069,40
204486,8
262345,6
409922,50
100818,40
109530,40
190385,40
199480,25
152150,40
279872,40
375655,50
207025,38
179949,20
147269,60
212237,45
210488,50
142171,35
158810,70
158242,40
95455,55
214678,30
306710,40
411273,40
209230,6
203570,40
112164,40
318891,40
194698,60
109766,60
334308,30
100219,45
109482,98
152657,40
816750,40
165694,15
240013,70
267790,40
187087,40
214865,50
330715,40
289230,48
296738,60
52753,40
182074,45
38240,40
340341,40
383058,40
244214,35
173682,43
183606,40
183203,50
176544,48
244523,20
110003,40
53042,40
186819,52
330836,40
233419,40
406826,45
251508,36
158451,45
110586,40
177413,40
30118,42
557082,38
410489,45
107801,40
176140,40
149347,70
182566,40
112835,40
167424,35
100605,40
58441,40
203334,45
302836,40
34918,38
173488,20
133729,17
120426,40
123384,40
84306,50
67808,40
125527,50
114060,91
235556,45
187158,15
143931,40
129495,40
52822,60
151540,16
119153,50
352542,40
104651,50
62857,60
291755,72
153718,25
229566,60
132055,40
152071,60
44677,40
325732,52
199963,40
201872,50
175821,34
289944,25
133756,40
231053,70
64922,70
214955,45
199471,38
65368,12
47429,40
201785,50
266489,50
472070,40
163085,20
316235,32
169983,30
116057,16
112821,35
231515,47
104293,40
303954,45
176648,42
358975,50
116788,40
210869,80
280758,60
227594,40
206874,40
245521,35
161745,60
169879,47
128354,40
501671,40
234885,40
322171,40
132819,41
126117,40
461678,50
233382,40
238008,40
82488,40
113044,30
82393,56
222539,50
282830,40
247328,40
85440,45
183973,48
190661,50
291547,40
344991,40
363963,40
37306,45
162869,65
544792,40
297742,40
101549,15
212783,38
123174,37
258872,5
109428,40
1097453,60
153416,55
372636,40
186126,38
236938,38
187424,20
25429,25
394927,55
25141,60
310101,40
154882,35
327127,20
161950,32
186434,40
304175,50
291568,40
446654,40
230315,40
260578,40
179512,50
128764,20
199193,25
170600,40
104993,40
194534,60
464103,50
101146,40
50349,34
81400,25
174391,40
143267,48
357059,35
405386,28
140559,45
88513,18
225978,40
132683,50
289960,48
79646,50
174209,45
201556,50
116961,20
113307,40
77774,34
50385,45
111949,35
216851,40
60735,60
157287,40
336404,40
207415,25
238802,50
155434,48
399155,40
203445,40
178922,20
46788,25
87653,25
177633,50
29696,40
112403,40
176810,40
78141,40
121111,40
96844,20
57889,45
41356,40
117473,40
397346,40
395567,40
257310,40
243878,40
34091,38
325033,35
268726,46
128401,40
239322,40
190088,30
116044,50
183513,25
171225,40
276840,20
113703,20
204752,50
186415,65
328663,40
93449,60
110954,45
175431,40
170718,40
244341,40
36039,40
340899,80
235693,40
154891,52
151364,40
180871,55
39827,40
69045,40
28568,60
131033,15
189975,60
469602,15
89636,60
321733,40
335427,20
295510,45
175769,65
477867,40
363395,40
146329,23
183884,45
350162,40
31778,40
122288,36
220342,35
98829,50
187861,44
118993,10
607799,60
119111,40
185408,40
167081,50
196610,40
659558,40
112310,40
56004,40
102102,50
28366,40
152883,40
87285,24
192485,20
607848,45
158611,50
112650,40
381789,55
224763,40
173664,45
236992,50
188081,40
166740,48
120460,50
100226,40
242773,20
315406,88
390997,50
220115,30
197189,40
297906,50
125190,40
183845,38
190909,40
64671,40
32372,99
177955,40
222853,50
115815,20
145504,40
171814,40
99971,50
299324,40
328776,40
109570,35
262778,50
319637,40
99870,55
124793,55
183898,60
90127,60
234263,40
120277,50
103575,37
140474,40
215712,35
118799,40
114062,40
169846,40
322208,40
107160,40
111675,43
185660,40
132026,45
120131,70
177307,65
155472,50
114263,40
174640,60
117236,45
166597,40
197689,38
234190,35
115963,42
263307,45
217039,28
189679,50
67187,40
166894,40
192257,40
46712,40
45363,50
282202,40
287828,40
187652,78
251579,14
235849,35
324654,40
148769,40
359759,40
230467,40
255575,15
158827,40
223763,65
247564,40
84737,40
75409,40
172927,50
585361,40
216413,25
177526,40
354024,40
35210,40
164320,40
301526,40
84253,24
78291,40
204788,40
159159,30
286370,40
205653,30
206532,50
308945,75
235924,40
181920,45
100563,40
97453,54
268639,60
136975,40
201299,40
406051,80
188793,35
43587,35
40822,15
26698,44
200679,50
156728,56
105116,40
44257,60
238648,40
386040,40
255386,40
36169,60
234699,60
362165,25
227244,50
222925,40
244115,30
108808,50
40925,40
50442,40
150264,20
110977,50
206721,40
56536,18
102986,40
433989,60
254127,50
132661,60
226494,45
162410,45
301948,3
193755,50
128162,24
214706,40
54260,99
53850,40
159389,40
44368,55
82521,40
169383,45
78104,60
250504,60
486332,40
79324,40
59474,40
144833,40
185749,40
35663,40
236470,40
317809,50
220939,45
175999,40
92845,40
373628,20
116620,25
554986,40
290306,40
227800,50
119272,55
162404,60
143046,45
160062,40
214303,50
112269,40
99476,38
126771,7
54732,20
339667,41
144898,40
101833,40
52728,40
47296,20
338290,40
138991,50
82566,50
47343,40
156980,60
99184,40
426895,55
155066,60
103408,40
426263,40
121127,40
190023,60
447488,35
149698,40
221157,30
261232,40
142624,40
115438,40
271352,12
32312,60
159603,34
154227,75
274096,20
48859,32
123727,40
198050,28
182158,30
134613,43
71683,49
291248,40
341757,40
425497,20
244770,40
104756,8
165232,40
133616,40
136787,40
141580,50
175614,40
183801,43
157639,50
245378,60
76714,55
69739,40
313243,55
240857,40
133050,41
169482,40
65171,70
74660,40
462440,20
332379,50
95108,40
411797,40
123718,20
36383,40
182191,30
25932,60
211046,40
190912,40
120135,40
204596,20
285263,40
106740,40
188136,38
207120,40
217226,30
114056,84
204577,60
31053,40
138938,40
94413,40
154537,50
251612,45
191841,40
131379,40
198813,40
196001,40
412316,40
247025,65
207665,40
114719,50
176949,52
220132,40
98756,50
113054,43
41108,62
132130,40
200289,40
381851,40
55395,40
377018,60
143526,40
259363,60
197672,40
29306,40
454508,65
38948,50
94392,20
169324,45
238917,40
127014,60
24090,35
230387,35
359292,40
327397,30
190391,50
45817,50
100099,40
201122,48
104193,40
237630,50
182416,42
292217,40
119124,40
33442,40
203761,45
256240,60
288049,45
239303,50
96840,40
176026,40
184632,50
250639,24
374137,40
256211,40
216472,25
29825,5
341178,44
342164,37
130438,40
750972,41
173243,45
172071,40
232900,25
312242,3
208785,50
189265,40
282674,40
291578,50
260617,40
141483,40
273051,52
234213,60
207887,50
86860,15
148576,35
265038,60
175023,37
253841,45
123703,40
117476,40
194186,60
195507,55
187164,60
298695,48
240160,40
146499,48
110476,40
349431,40
403489,45
204567,60
74156,30
231573,40
85374,40
207277,50
146719,45
218215,40
184806,50
289190,40
506858,32
262425,50
199596,50
324854,40
204410,44
312015,40
105017,40
130724,25
218990,46
115880,40
151763,25
176118,40
164019,10
461337,40
274228,84
216907,40
99554,40
204123,10
317040,54
45857,40
195433,30
235826,40
237720,40
164135,50
257765,40
138557,40
74879,40
175586,40
316509,50
374905,50
50814,40
245147,40
26401,25
202662,40
365465,70
39369,40
139883,40
410615,60
58124,45
51618,40
79331,40
190297,55
115511,50
160300,40
127016,40
412435,40
179761,40
415354,40
161857,40
154493,44
35330,55
176341,40
180976,35
185042,40
298891,40
90668,40
203697,75
137367,50
133144,45
103395,45
69847,40
186982,45
235535,48
179627,40
283342,20
206369,50
342575,30
232664,40
410351,40
204590,40
217568,40
182567,40
156542,40
357848,40
29312,80
277533,40
342768,40
136137,50
212433,40
105010,45
192565,90
24712,35
278522,40
351324,40
308812,60
357596,55
126011,40
49308,40
112860,35
387871,30
244025,56
145441,50
149044,60
250314,40
111994,45
366416,40
184307,50
70282,40
329874,40
312446,60
161259,12
374588,60
37618,60
488541,35
178915,40
145649,25
144236,60
263886,20
171327,40
243256,15
303291,35
194538,48
194748,49
113513,50
317539,40
160029,22
383637,20
287476,40
194537,40
116800,60
93213,62
209286,40
116830,50
229414,30
188278,55
188877,40
115005,40
110442,45
234731,40
237601,55
213615,40
123586,40
52967,6
65372,50
162816,45
78277,15
168038,60
221436,40
274969,42
519006,52
188815,20
224680,20
187336,40
271521,48
248448,40
164570,50
289448,40
104858,56
77760,45
233777,72
152795,52
292803,24
279297,60
112941,40
323810,40
290528,40
142766,40
80710,40
170649,60
281739,50
107410,40
34378,75
334113,40
376483,40
34383,55
13769,30
431426,4
115831,40
171133,40
338033,40
180449,28
55076,60
86143,40
170017,50
177727,45
186067,10
308239,16
161508,50
329993,50
361280,80
161279,36
100270,40
647882,40
119225,40
363875,40
399020,55
112137,40
189219,40
269042,40
30751,60
65738,32
93853,45
236379,45
220871,40
141550,40
122626,48
197093,40
212407,40
200671,40
176452,40
183169,40
258124,40
236910,60
94744,20
209213,40
217120,50
470368,48
80986,20
211408,40
308285,40
103121,40
255817,40
46706,40
462294,44
180339,65
235882,60
37072,50
191777,40
188798,50
190205,25
339755,50
169388,15
90414,55
298133,40
172684,44
126010,40
182855,48
191175,50
342384,55
252210,40
222289,54
316059,36
375170,35
76129,40
167063,40
152044,3
249644,48
175648,40
122493,47
174515,40
375657,30
428030,50
211804,50
400356,40
197322,50
489085,40
215247,20
194049,35
102542,52
306513,45
470663,50
602513,50
326310,44
261278,40
849857,40
190367,45
249043,40
46094,33
116707,40
126208,40
389270,35
304302,40
219042,40
103078,40
146579,40
191355,45
159670,40
70209,20
230743,40
147314,50
249706,40
438711,40
176037,40
231912,37
181776,50
99151,40
177945,40
101722,60
173110,40
204518,40
461715,25
249208,48
187073,40
91367,45
295308,20
123157,38
199883,60
201763,50
160646,35
173580,40
117017,16
50397,35
511361,40
78171,40
177121,58
38309,40
183598,40
95902,40
195372,20
394820,20
137076,60
288419,40
33088,40
296085,40
94892,40
243829,50
176175,24
186203,50
75333,24
44566,80
212668,30
339954,40
215743,40
49737,50
108446,40
31008,30
165822,40
252024,72
154430,50
194475,40
284758,40
282979,50
192924,40
126568,33
420749,40
116508,50
107190,20
174714,60
200408,40
261688,60
57957,15
140164,40
80058,64
335376,30
46466,40
163998,50
563883,60
214288,40
177083,50
268524,15
143589,40
479482,40
288568,40
374918,40
203138,50
234271,40
137088,40
263340,15
162238,50
178309,50
37937,55
76901,55
125321,40
174794,56
178353,50
249289,40
198078,40
244566,40
104164,40
193335,40
151411,45
94245,40
203821,40
214117,40
93021,40
227158,40
392812,50
166549,55
282944,50
390817,40
118947,40
172037,40
27959,40
351810,45
162621,14
304463,65
173674,14
285787,40
99146,80
158737,40
162297,20
110794,40
122660,40
204494,56
272411,40
266973,60
318644,20
145637,48
249147,30
282611,40
365871,40
93318,45
204516,45
28967,40
460214,40
250832,40
199934,40
186666,40
154171,60
283499,40
266281,40
150975,40
170408,30
131534,40
208137,40
205153,40
182163,40
183374,15
181762,55
26904,98
238959,60
209934,40
49020,60
120920,35
249727,30
167816,35
323573,20
314539,40
290560,45
267859,40
166327,35
121407,36
468713,40
183445,70
231473,30
100669,40
454614,8
715938,40
106273,38
112453,4
32220,60
250782,48
75826,40
105312,35
183811,40
63424,40
163826,40
150371,40
37238,45
167678,22
87584,40
243190,40
103345,40
402539,40
208874,40
301853,40
37210,50
389856,40
137296,40
226084,40
444743,40
44419,40
250170,40
182828,45
174368,40
176634,40
170324,40
412296,35
324420,45
413227,35
195189,40
317032,50
143774,45
158609,8
247075,25
28765,60
126849,20
177783,50
32126,40
119578,20
165365,40
321760,17
65038,40
142675,50
218415,10
418020,50
22907,40
168515,40
176008,40
71860,60
114401,19
96635,60
528616,40
203070,62
205528,40
335605,50
482927,65
543162,40
219737,37
373050,40
279593,2
215243,42
264436,40
159788,80
190122,40
194954,15
120471,40
36311,35
198790,30
83401,40
469864,40
153788,37
168334,30
335421,40
92440,50
106110,99
56248,70
91608,40
348771,36
215797,40
192936,40
257250,99
185053,40
212661,39
126850,40
266635,30
430471,40
231482,40
325007,25
175479,40
156819,36
386370,50
223975,20
220836,20
126076,50
177426,20
215944,30
190044,50
250238,40
40295,99
110445,60
357933,15
124930,40
219483,40
384246,50
101452,60
266439,45
305319,40
164204,53
145697,30
206008,50
96554,40
99183,9
242736,40
124648,40
381618,45
125421,40
126154,40
566049,8
204062,48
120544,15
117409,40
128170,40
207948,40
86808,40
197732,12
142682,30
53588,40
258430,19
221172,65
299810,50
118966,18
187770,30
150076,30
123345,65
185503,50
39239,70
473547,40
25826,47
80574,38
101500,40
291147,50
312766,40
110748,50
54849,20
414994,40
119344,36
31703,40
192384,40
170108,50
136450,35
254905,40
45427,49
98010,50
120121,50
107682,48
336969,28
25497,40
79303,60
404601,30
419554,54
24647,40
300168,40
159580,75
141264,40
126098,40
140462,40
114754,40
102938,40
128378,55
266126,30
366957,50
155408,40
127003,40
193285,40
195453,60
194514,50
252208,40
247337,50
98941,40
202822,40
62535,43
212370,25
29571,15
349405,36
139161,40
184321,40
226267,43
118938,18
113838,99
375698,15
483822,40
285775,40
224531,50
64874,40
171373,40
103323,40
91262,45
28856,55
370733,40
146589,40
359193,45
174421,32
299358,25
166961,38
145477,40
174938,50
168598,40
269015,40
200136,20
99987,40
165138,45
89622,80
47496,42
316471,50
308764,40
269733,80
76131,40
255237,40
87867,35
376393,40
358677,35
142287,50
197429,45
161690,40
277444,50
176811,40
170617,48
285457,50
247507,35
217838,40
136939,40
122612,50
169611,40
709445,40
102420,40
108276,40
162003,55
216972,30
224149,40
200835,40
205644,26
400943,50
67791,40
164518,38
260093,40
275446,40
259873,60
153326,40
205562,40
161187,40
234474,25
292303,40
141545,45
51985,40
304949,10
47407,10
145493,40
257874,30
227943,45
270151,40
344157,40
509866,78
23740,38
49194,30
437727,45
237305,35
125280,40
306646,55
148409,20
131463,40
45114,40
326232,50
231013,40
151910,40
33363,70
287315,55
24215,10
34878,50
44116,40
191411,45
306460,40
437281,38
231714,40
344621,40
228535,36
203580,35
217028,40
160049,12
366662,50
124436,40
125461,65
32878,45
84053,15
43887,10
187127,40
499001,40
124680,70
163053,40
297574,99
157974,48
189511,50
60367,13
29874,60
96824,40
222205,40
176616,40
28518,50
219705,55
273514,40
355700,20
160467,40
278188,45
228346,50
33887,40
52486,12
254285,70
70708,60
204862,36
181020,60
151141,30
508891,40
63577,30
267396,40
173062,40
207400,40
149507,55
141649,40
346975,36
361324,40
394860,40
103111,60
346532,40
65545,55
377798,50
188220,35
298643,40
193553,20
195105,40
359808,40
67794,60
153918,40
175625,40
70668,50
85733,40
334666,12
179088,40
198286,34
223486,7
22328,40
234962,40
149943,60
208778,40
138944,44
379883,40
236110,40
189399,40
237646,30
69413,40
245196,40
135342,50
162340,40
72355,20
174592,40
126779,20
130277,40
205830,40
459248,30
349884,35
123170,10
41553,40
251836,40
327112,40
106942,40
316093,40
104981,48
248919,40
242361,50
31493,40
210526,40
145784,45
167691,50
163948,40
166235,30
338212,20
170651,40
331126,48
145166,55
158002,55
34067,50
149211,40
150296,80
271550,40
146178,40
347153,40
204046,40
250066,40
147372,48
69748,40
109912,40
245310,35
266681,20
281911,48
319666,43
187540,40
299047,20
29980,10
244054,60
103632,40
416129,40
45564,40
361561,3
160920,45
163322,36
197148,24
145246,44
249271,40
447555,40
51789,8
241065,66
141323,40
185143,40
48788,55
296982,40
379393,45
268514,40
192182,40
232356,55
362482,50
100345,55
121993,5
272248,20
40623,40
103751,40
263300,50
109240,50
229328,40
183034,35
139344,40
168109,70
331046,45
233461,30
101460,18
391257,40
236818,26
216145,45
221343,12
205659,50
77005,40
181822,40
332588,30
241121,40
102631,50
206891,38
42857,35
231689,40
171676,40
165054,40
62546,40
343161,16
245372,50
71344,50
185041,75
127875,40
73514,50
156000,20
224073,20
117589,40
125147,60
302149,40
426001,20
101383,40
122272,40
118889,40
98639,40
356882,45
889965,30
604380,40
266707,18
137192,50
347132,40
38721,22
280728,32
349910,60
169973,40
157909,60
242559,38
222450,40
119832,40
170456,35
234195,35
76281,40
287277,40
450544,40
281030,94
189759,45
202950,55
262994,40
106395,40
28119,7
111697,28
186696,40
164280,40
192149,40
236858,31
47858,40
96016,45
90547,23
364832,40
263000,38
115215,45
242089,45
262688,50
105693,40
154587,40
181705,45
142470,40
170092,50
153021,20
123490,35
49469,50
218729,25
526968,40
124076,40
425092,40
340001,40
115602,40
106085,30
50837,50
110015,75
241431,45
180599,60
469921,40
204501,55
141637,40
104094,40
118419,38
109921,32
29617,40
229504,50
258761,50
153183,55
240138,60
126977,35
111483,50
77253,17
39824,4
122442,48
335704,60
199039,14
177794,40
133861,48
185957,40
153323,20
298834,50
100508,40
184207,40
41374,40
90803,40
287983,48
273287,40
87891,60
152389,30
100067,40
410216,60
394176,20
633742,45
215646,40
93930,50
232421,32
184543,40
258579,35
306289,40
74163,40
38573,40
342448,55
51795,32
208999,40
101509,40
110311,40
339905,40
65291,40
238567,40
222504,45
78383,45
329426,45
114746,60
117037,40
77143,40
152373,48
39478,70
104068,40
190483,48
184498,40
350680,40
192869,72
340755,40
270546,20
156352,40
247444,40
206889,50
286115,40
126829,40
204640,40
396790,20
207546,40
86745,40
280309,60
357720,40
162945,55
234083,40
334026,25
116934,45
339168,30
186078,50
51498,40
151584,60
329980,60
225156,40
229418,40
118652,40
231286,15
95336,65
175444,15
100587,15
106780,12
116789,40
75012,80
80933,60
44671,40
202872,45
338260,60
105044,42
185283,45
100480,60
1455435,40
130302,40
176967,65
301814,20
44706,50
26410,40
273905,50
135416,50
225334,35
197860,40
27780,25
260052,40
375078,40
56520,40
172104,40
184105,50
32451,40
219535,40
473836,45
121441,55
286261,40
100147,45
276345,50
53063,45
34310,40
86590,32
215647,43
42209,25
185744,35
205724,24
96128,40
194726,55
203834,50
37783,40
256005,40
111296,50
120629,60
407669,35
215419,40
47168,40
115064,40
439592,40
446358,50
144397,30
160968,40
248749,20
156493,40
225772,60
82504,40
54261,84
80004,40
134782,30
149531,50
214858,55
304973,78
201981,40
282612,40
98586,60
205735,40
95047,44
131288,48
192588,40
152023,40
196805,65
204621,40
110844,27
326297,25
148003,36
231231,30
487411,40
158762,20
157599,25
338836,40
199381,37
111467,40
198542,40
255621,50
81030,40
459548,20
192978,40
71650,40
202745,55
81929,45
160943,40
42696,40
159816,35
289046,40
198265,60
102942,50
271795,49
254989,40
270436,40
83930,20
348099,50
35551,70
27815,30
319582,32
88095,24
237920,60
183739,40
180123,40
254146,40
32650,60
296212,45
99651,60
26950,6
344278,40
184882,50
226629,40
58115,41
63921,40
210381,65
136878,60
173090,45
192652,40
117721,65
337908,20
90653,40
106544,40
84657,40
101468,40
315565,40
137951,40
172970,40
321031,40
205337,50
173754,60
228200,20
230054,50
180752,40
205730,56
356017,99
103925,68
67386,40
128509,40
270366,40
311495,40
46385,90
29778,37
255161,25
355802,30
347653,50
54850,50
50400,40
396633,56
41794,20
121287,45
107617,60
113080,58
245173,45
50295,48
189832,40
493363,20
165505,20
105428,12
106700,27
176321,40
90338,2
135786,25
63574,50
234641,40
173630,60
375871,40
259019,44
220511,40
331650,8
104223,32
197714,35
147951,1
38537,38
172581,50
95661,43
122861,40
189632,40
120508,60
247880,40
114544,45
212888,56
163516,40
198992,35
117681,40
224472,80
213844,42
297154,40
153052,40
133654,40
78707,40
195981,40
175540,50
158685,40
204756,40
190487,28
133299,40
148955,35
43221,60
230875,40
131852,40
199768,30
137722,40
169600,12
160246,40
403519,40
125680,16
71864,35
234664,40
96020,50
255406,40
196545,40
320294,40
325374,40
40690,75
156889,40
134480,25
149670,15
147654,60
157749,60
100292,52
24243,40
190539,50
248612,70
173495,50
57324,30
194102,40
259216,40
483777,40
297457,40
175750,40
243409,60
88876,60
77357,40
269060,40
165726,40
111332,20
94880,43
138975,56
158962,40
96741,40
232666,40
317396,40
103021,40
188767,40
297261,15
232614,30
138847,45
226717,20
173542,40
370890,40
196827,40
204049,50
184581,40
143833,40
53684,40
458558,40
161981,40
207489,50
191524,40
127202,40
201737,40
224934,50
437825,20
309350,40
328610,45
62952,40
250157,63
260868,40
44489,45
255667,50
181033,60
169435,16
236804,40
51944,40
263374,40
73054,40
184598,99
165745,40
96176,20
120724,50
188009,30
183173,70
112115,60
197384,10
598606,50
24473,40
185001,20
136121,38
160662,80
365739,40
189098,40
206506,10
239880,8
169112,40
234386,50
156926,60
82551,10
110648,40
254933,40
115457,40
104361,65
110669,50
276718,20
532379,40
325706,50
183532,25
172718,40
277488,84
180778,75
168906,50
91534,3
271092,40
100054,40
190330,30
78631,60
320811,40
201924,35
114447,35
55176,40
252253,40
119474,40
159378,45
107548,40
167886,40
167515,50
283515,60
341797,50
113398,40
185647,60
351195,35
397307,55
375868,40
293941,40
287306,60
304873,32
205759,50
141490,50
188914,40
48976,45
155963,55
444554,50
44216,45
285730,66
163392,48
181863,27
121308,40
343052,40
191502,60
272918,15
111696,40
184698,40
179136,40
277434,50
128798,40
30682,50
177596,90
331894,60
49595,80
354464,40
179481,44
336598,36
231347,20
51838,40
192355,50
115336,70
51255,15
41161,55
407338,20
108779,40
70720,78
174474,28
220430,70
277390,30
78356,40
481096,10
22428,60
117158,60
241297,40
433375,35
41493,45
87556,55
243867,40
204645,72
178322,50
160910,50
176992,40
303051,40
379779,40
326199,40
